id,project_id,name,initial_investment,operating_costs,expected_revenue,duration_months,roi,project_date
proj_741,project_id:03,Project 741,58349.83218366541,"[6320.031993201046, 5023.596715734953, 5667.314292123359, 6122.236834698971, 4508.624959749585, 6073.755756664382, 5393.623277370061, 4625.989554678021, 6884.7747474089565, 5680.076468829675, 4446.892139823611, 5256.194897877452, 6691.165012460015, 5232.726549488143, 4180.589368306744, 6303.057101180375, 4214.1898601572075, 4217.191105271255, 4783.165768337148, 6824.985850011672, 6827.6191882903695, 6005.937197870835, 5401.110734285224, 5562.408273369741, 6800.144709043393, 6352.275874013943, 6772.574650523409, 6020.998982662248, 5620.102128256334, 6218.498454078766]","[11240.78726207123, 8164.6124623356045, 11504.537303254647, 11597.182470796113, 11772.117912077569, 9115.321773796597, 10487.338930132562, 10977.932583785025, 10701.683618210302, 8132.297680351841, 11543.39525731666, 9094.776382576885, 9861.63277034908, 9184.42244501529, 9833.586916759112, 9812.212473012192, 8378.497455445722, 10752.197575283846, 10580.191946967663, 10555.258833147938, 10027.077318006544, 9557.724846659308, 8015.05773959404, 8233.926870511254, 10303.703775853162, 9807.657129358553, 8276.64311902083, 10858.939060366874, 10440.579457902488, 8946.27478081272]",30,118.89645766755204,2021-03-24 12:14:32.023190
proj_822,project_id:03,Project 822,79005.95645387369,"[5951.667215541571, 5154.792255525285, 6961.291990999884, 6134.542206333648, 5496.389958182562, 5970.956106698475, 6188.471841827885, 4656.430558936529, 6097.612770735053, 6480.81422034852, 5785.416615031718, 6950.938251628807, 5589.661336321911, 4652.453797507456, 6183.980733642678, 6663.323420562576, 6026.7571973117865, 5665.921869404876, 5126.152627939951]","[9759.440360770222, 10912.018513779083, 11670.277176964883, 10603.517180330156, 11478.758274003732, 11103.924952414784, 9778.860068525353, 10565.19810514238, 11189.915325548325, 11944.932395917356, 8966.599675639689, 10424.819432822816, 11602.08652761518, 10761.248048295342, 9700.753697809922, 8304.348579156647, 11126.126047078598, 8513.325242929923, 10368.307058107677]",19,10.164961725621227,2021-03-24 12:14:32.027257
proj_509,project_id:03,Project 509,90374.80822085959,"[4930.019654522967, 6076.899475831215, 5700.662250054163, 4968.206909805935, 6397.790952018003, 5525.542608775024, 5800.340580542114, 6742.440041856309, 5322.1238782918535, 5984.223642964186, 6155.425913107447, 6327.329329121567, 6744.074766000861, 6647.01015548941, 5039.706701935195, 5561.314887508029, 6720.021750468171, 6414.084564430121, 5056.56650801528, 6123.750381638089, 6237.882744679885, 4057.7295020307665, 4689.965126519413, 5496.430485568759, 4948.612054496874, 4880.480142812664, 4531.9197910430985, 6467.760408713419, 4868.187783399014, 4924.13504734736, 5458.216040862022, 6921.399113831387, 6150.561821576652, 6583.373673992751, 5441.756368509509]","[10363.898080687319, 9828.771704714336, 11948.986387486335, 10716.5629377301, 8481.072434937167, 8365.628953621146, 10299.54265602025, 11146.651406030473, 9250.96862915609, 8995.35016913477, 8486.904511470117, 9168.385746075386, 9039.188549676672, 11512.499278132658, 9860.273129515168, 8058.452128248169, 10603.214775522187, 11245.428797135213, 11247.426738993063, 8619.119575542616, 11506.015230573094, 9009.266814964973, 9207.977012784408, 10550.009102511762, 11129.596800902307, 9373.55161475284, 9053.614016397678, 8101.848808657234, 8309.567442899419, 11923.496681297678, 9705.193384584205, 11648.129839101799, 10473.937215817088, 9966.425631086633, 9509.099448299716]",35,62.4458335977027,2021-03-25 12:14:32.017220
proj_56,project_id:03,Project 56,70035.26457414783,"[6832.197575628995, 4533.30125889277, 4813.122800253391, 4875.155760948642, 5864.531176152524, 6374.969451855126, 6756.873753738811, 4170.61729516135, 6586.3486545707165, 4758.701306379294, 5985.088829009062, 4259.7854806003725, 6365.4851071413805, 5156.133500208428, 6151.102552696673, 6683.926662306799, 4010.470958073385, 4532.372578031012, 5283.109780928874, 6972.068206315989, 4108.028956830922, 4361.34410849032, 4736.353205658909, 5360.593326061277, 5399.5914103791165, 4048.3824254440833, 6091.522156156856, 5772.5546071108665]","[8352.578750118351, 8760.114266589982, 10141.968843132327, 8505.659409867038, 11986.358973577764, 8373.288841621357, 9933.333626079439, 10460.073985136818, 9803.364952799704, 11704.119392061684, 9163.353976908573, 11382.64567073172, 8672.117513230016, 9610.565487198419, 9082.796407134434, 9419.367549503815, 9056.044429888865, 8873.535618937249, 9978.2963390235, 11777.31710883637, 9457.423512540847, 10047.451587849951, 10174.678332956108, 10289.543664850858, 8436.214888073038, 9889.247812423484, 9869.924415899794, 10677.703142613296]",28,75.67629159778313,2021-03-26 12:14:32.004155
proj_493,project_id:03,Project 493,58402.53114959008,"[5382.135337248081, 4666.683359509905, 4014.70526825031, 4566.659023506009, 4883.910676869726, 5755.603579456073, 5030.07314470285, 4240.0124069009535, 6416.929863082543, 6614.738660794101, 5751.978590470549, 6629.45490501074, 5536.335049709067, 5330.70748552141, 4632.47692959565, 5988.301701024446, 4251.112005896248, 5252.993602796982]","[10835.857950939542, 9217.59394539239, 8077.674092218277, 8342.808057753797, 8783.501064959375, 11455.452713953566, 11092.161285297347, 8268.573313158184, 11539.297979307119, 9773.585753483756, 10780.941539242096, 11787.309651314383, 8131.971106884175, 8919.55277518465, 8787.853868862421, 8803.928578565083, 10617.850025624022, 8417.28675587448]",18,34.73455228527595,2021-03-29 12:14:32.017220
proj_680,project_id:03,Project 680,111588.21129636289,"[4385.355896082367, 5968.687259762173, 5797.7326472257755, 4609.926579380183, 5279.926379158904, 4140.0333010531285, 4403.994959647212, 4011.367898586264, 6418.770651710567, 4633.293753265479, 4339.609193237241, 6573.365885886862, 6748.671049323061, 4510.990593465741, 5008.150383068982, 4406.169721741547, 4978.500621136734, 5796.991855063416, 5212.222034382998, 5487.422786848461, 5139.878742439035, 6920.888771400338, 5483.8668413993, 6346.175254154047]","[8798.300360387528, 11425.187157060247, 9706.902826689839, 9722.011369823036, 11399.957017405348, 8555.406614202388, 8436.173478643854, 9207.462530016437, 11774.729443748125, 11397.676268372163, 10838.954171500154, 8642.979967432158, 11620.727185204074, 11246.621697672803, 8058.685320167722, 9425.497694593485, 8511.164380727614, 8641.676293808841, 8073.88939518569, 9029.678251824615, 9203.162427503554, 8676.113448292946, 8057.011990970717, 10563.737379412078]",24,-6.431232835229794,2021-03-29 12:14:32.022201
proj_193,project_id:03,Project 193,100863.20271844271,"[5386.464035463213, 4398.0589297266715, 5300.509128413322, 5667.198596505518, 6669.121455148747, 5200.7765576461625, 4301.184500583217, 4269.193762173245, 6332.512266630378, 5455.459409344086, 5842.791167649521, 4644.040043890672, 5975.893350020691, 6334.717735255421, 4011.416565209251, 6578.174179221819]","[9988.569080020468, 11506.47117878254, 8954.331474602508, 10184.408556252525, 11433.012274241464, 8332.952147294885, 11334.886768962002, 10984.656580711806, 10049.846734752911, 11473.459262846482, 9690.23559664703, 8397.476755027623, 11186.664757524659, 9004.454052779556, 8919.324552738648, 8087.545096061149]",16,-27.465337987937026,2021-03-30 12:14:32.007154
proj_424,project_id:03,Project 424,68066.39779829996,"[4382.483916877296, 6012.728928116151, 4046.8122188459456, 4772.535847172832, 5051.169328083836, 4040.941271457788, 4792.928977128228, 5935.990341864343, 5156.300469253486, 4417.49807726479, 4339.069932633346, 6697.716958908682, 5997.841064683588, 5068.410730799109, 6926.004610594156, 5187.34632339613, 5502.350710337255, 4783.3320857781355, 5356.420024192546, 6280.575866759833, 4261.589453169124, 4485.168234997536, 5217.740192985708, 4185.258387514428, 6815.323459253852, 6777.153667150867, 5713.317772239527, 4602.192106354316, 5223.8092034256415, 4347.671134897832, 6788.637656543566, 6436.098250411573, 5456.506221859415, 5744.484889972124, 6412.782794699458]","[9695.600791999706, 8427.298580174102, 8124.604214230109, 8966.55573951766, 10637.679798782188, 9449.167605063327, 9419.239043540983, 11529.744370082259, 11874.140633548843, 8493.67566941055, 11022.303872619654, 8809.40001006252, 9986.745488501552, 11873.63640879705, 9079.265925193251, 11942.046496525463, 11909.213386942669, 10692.375380988624, 10639.259187397576, 8117.7470953990905, 11491.524368891462, 11669.05732036097, 8130.4079471864225, 8139.984637393721, 10395.9928807603, 11579.387514725526, 8965.966725907296, 9180.096221684631, 8293.932133010576, 9726.924017891035, 11158.42014395525, 9139.907337647472, 11864.764089181444, 11415.879021514524, 11983.536475901918]",35,144.77465359468243,2021-03-30 12:14:32.015185
proj_874,project_id:03,Project 874,126440.72831508586,"[4566.324140008814, 4032.1028529731225, 4359.403586898374, 6302.095486005098, 5118.798357839605, 4801.559104441462, 5891.388917295804, 4351.648575657207, 5757.672064208792, 4560.734528444018, 5781.68392711855, 6982.069761348316, 6613.846744225937, 6285.379647225638, 6958.805027819373, 4784.898229918829, 5559.283232713301, 5293.538273532416, 5516.3133153579365, 6323.141155373646, 5865.14991033293, 6599.133266562214, 6866.4315585505, 6474.3689493273, 4565.641535313867, 5653.5923889285405, 4918.961939661924, 4275.681806331364]","[8140.078097326794, 9158.725931955516, 9715.541418387429, 9658.618728696501, 8503.78940462554, 8852.705625735205, 9605.980564709122, 11791.311906359922, 11692.813267147765, 8817.401023107454, 8622.49827657356, 9361.379951850271, 8442.317070488501, 9068.86880429717, 9780.597695476768, 9920.385857925032, 10865.26922526064, 10390.197076122713, 10920.411298291348, 11057.64175228151, 9534.618711440822, 11564.942931209273, 10104.23930423305, 11829.359147220352, 9003.732517228236, 10969.3275383182, 11070.184159284294, 11434.368548911061]",28,-1.2836613531615362,2021-03-30 12:14:32.030737
proj_739,project_id:03,Project 739,56660.54318308293,"[4986.118033355623, 5130.032986064612, 5029.744694260602, 4037.7852961156013, 4938.828478074158, 5411.058937351093, 5664.764608512421, 6059.092470195069, 4674.009698092617, 4278.579204265996, 5199.551096820323, 6304.6654775742645, 4533.799402483182, 6218.265536699193]","[11459.965606333253, 9679.940836794942, 10529.104737908674, 11544.768766130439, 10447.973111627209, 8942.335132049426, 8225.99928411318, 11125.299187337872, 11150.40658812943, 9871.966518156056, 11940.897838781531, 8465.98332974963, 8846.341011266137, 8897.275777665574]",14,21.18126291927061,2021-04-01 12:14:32.023190
proj_848,project_id:03,Project 848,79796.04480654499,"[5968.125088236642, 6085.5597162179665, 4939.402776945508, 5352.786620924365, 6547.476889338776, 6448.346704831772, 5143.512731726278, 5932.700512102034, 5651.7038489840215, 5822.442974005024, 5552.341874714154, 5416.436636863518, 6728.22569637348, 6174.975572273137]","[10624.706537551958, 10393.642652768918, 8191.512436598468, 11760.754135980334, 9863.011740103917, 10124.508205772345, 11492.934163239264, 10558.829920490338, 11290.774202201002, 9804.58592484797, 11822.464048427284, 11197.47259125166, 10938.860489038736, 8443.346178691834]",14,-18.863941514408218,2021-04-03 12:14:32.029189
proj_207,project_id:03,Project 207,69904.41979439238,"[5022.6190320400065, 5825.426244173608, 5467.590149400388, 4937.161161584887, 4453.358820472854, 5091.32487676013, 5125.273965892245, 4207.888884689503, 6246.071339115293, 6080.382450929499, 6114.0405724819875, 6856.342308450616, 4389.081416664859, 5125.684438552123, 6346.536952517134, 6544.87812633445, 5033.265746599765]","[11059.18490925374, 11243.688137970337, 10149.958894374242, 9585.848537089096, 9305.078826897314, 11900.225267096868, 11627.550272902037, 9499.087689392147, 11477.413904191624, 11663.549123979868, 11101.743261965708, 11476.19397414072, 8961.99107774906, 9657.575125889942, 9907.786016108843, 11254.858073231662, 9602.799593263551]",17,23.894320922158542,2021-04-04 12:14:32.007154
proj_183,project_id:03,Project 183,140427.94710475788,"[4980.553395127334, 4292.940920583537, 4141.414044599995, 4829.537393985783, 6623.389203885996, 4255.991289594598, 5902.17606774162, 5024.504573810105, 4841.410258706874, 5523.692938887777, 5740.346961987522, 5511.947196380957, 4200.739075262521]","[9240.527421287763, 10261.339657781622, 9588.7903458534, 11619.692023386038, 10361.123917501516, 11843.196213367335, 8095.810659248609, 11825.33016073483, 8165.63060308905, 11686.353077198906, 8032.728878155038, 9686.527591513863, 8021.871014515598]",13,-55.45026504132431,2021-04-07 12:14:32.007154
proj_381,project_id:03,Project 381,107979.22180270983,"[4261.047078365199, 4932.569749701974, 4890.702961610857, 6493.114119132055, 5530.845906989391, 5964.427821287452, 5731.57553021312, 4237.637628596097, 4941.837812944559, 4335.996762806549, 6340.789317800948, 6025.629834796862, 6527.086371024499, 5133.5409908080655, 4838.828295691071, 4585.164818490692, 4638.462035592691, 5900.973425240587, 6253.744735827708, 5562.450494003959, 6513.992039896655, 4216.2665477987875, 4499.443050922461, 4741.075751624723, 4529.112933634642, 5322.210914804515, 4360.4083114767145]","[9105.515869104704, 8165.856067223579, 10066.941785014473, 8493.76523901879, 11626.893464418401, 8352.609239762352, 8269.754493625867, 11027.259789990901, 11585.738048110574, 8911.248200178205, 10083.140542049494, 10327.882359947927, 11265.250575893602, 9396.479628362378, 11473.468136418032, 8969.514506701345, 10879.753154350934, 11589.713754143708, 9708.831680329598, 11653.059837937963, 10555.824197048438, 9526.558723912989, 11156.017847845897, 11062.247002496251, 11033.66867485202, 11986.683064281795, 9135.012288169257]",27,24.19033096489799,2021-04-08 12:14:32.014187
proj_486,project_id:03,Project 486,63625.06408636908,"[4847.8608140629185, 6147.880827299834, 4142.776810628867, 6605.258906087176, 6109.444626793425, 6996.1873125458205, 4319.490698132636, 4876.048097026521, 4497.408686957745, 6447.804408973379, 4101.497094787219, 6471.229098165435]","[10325.04623726023, 8399.336628388211, 8413.018723667914, 10822.24191214804, 9562.329238901182, 9118.224608033934, 11404.364783937559, 11837.499137430197, 8627.571677398288, 8699.82595313167, 9531.658658172686, 8595.735754416855]",12,-21.76987694054162,2021-04-08 12:14:32.017220
proj_408,project_id:03,Project 408,74930.36972815481,"[5185.874498339508, 4864.059167929312, 4966.073904729772, 6591.802333923617, 4771.385210014465, 5245.959254884081, 5850.631032463544, 5391.034591199431, 4748.829266719204, 5696.851487467923, 6645.738871383648, 4223.0825542160865, 6363.151427317236, 5795.768985880336, 5612.260405467938, 6937.7800206091415, 5887.028229362598, 4686.083961036546, 5790.368719864511, 5052.703184197687, 6254.356488885038, 4227.911053151808, 5938.968170085938, 5137.190683509002, 4091.8973006231186]","[8433.704360032218, 9086.054909621671, 8820.475170881087, 8448.224216001265, 8403.474508025054, 10723.93589058983, 11251.991781942945, 9243.177852404022, 8345.781525554978, 9915.432310266113, 9967.58859867388, 11188.897528839372, 10698.36197398077, 10370.549126805432, 10727.128388153274, 8741.479690372507, 11237.306170312779, 9853.294555625085, 11653.498754157888, 9458.32591425804, 11827.745957503694, 9334.732851038798, 8847.66283517754, 10383.210987840062, 11322.892515486583]",25,49.91002710624089,2021-04-12 12:14:32.014187
proj_140,project_id:03,Project 140,81972.66406495371,"[4600.027053089816, 5341.063880059581, 6173.223396722584, 4920.386993774988, 6344.780088923811, 6064.988641287601, 5871.655373548445, 6181.037749054207, 6426.79444902264, 6280.903018611136, 4859.426507593918, 4966.390788763616, 5046.9263273920715, 6576.496116791204, 6435.923620546189, 4955.4103744336035, 6997.714387865231, 5747.969919240782, 6744.83283907194, 5210.649501883279, 6482.295750752526, 4269.232814511865, 6536.168496831824, 4139.528668417579, 4760.127815939295, 6928.393210811662, 5050.135333000435, 4084.0364484923425, 5369.443158362645, 5396.244600280519, 6875.942915796277]","[10450.712914904261, 8389.125749942168, 11336.7582377291, 8788.53037732392, 8057.477651342953, 8296.895850730074, 10161.010272896712, 8696.231282446754, 11869.783866393862, 11779.704432178289, 10671.282648341696, 10751.996955649896, 8983.805924273822, 9335.788985178042, 10169.230563967032, 10302.585754956755, 10584.523700802794, 9566.874017036076, 9512.567086149162, 9143.050624691623, 9708.091331655245, 10838.46361425369, 10397.397706883781, 9753.40690405856, 11731.722195150942, 11782.878609526624, 9576.604757334286, 11052.724194035261, 10145.406620126709, 8952.517465693381, 9641.00284673043]",31,64.4328684922391,2021-04-15 12:14:32.006155
